time	W	Freq	Temp
1615072425.59	6.29	1200000	69.0	
1615072425.79	6.29	1300000	69.0	
1615072425.99	6.321	1400000	69.0	
1615072426.19	6.321	1300000	70.0	
1615072426.39	6.321	1200000	69.0	
1615072426.59	6.321	1300000	69.0	
1615072426.79	5.909	1400000	70.0	
1615072426.99	5.909	1300000	70.0	
1615072427.19	5.909	1200000	69.0	
1615072427.39	5.909	1300000	69.0	
1615072427.59	5.909	1400000	70.0	
1615072427.79	5.954	1300000	70.0	
1615072427.99	5.954	1200000	70.0	
1615072428.19	5.954	1300000	69.0	
1615072428.39	5.954	1400000	70.0	
1615072428.59	5.954	1300000	70.0	
1615072428.79	6.344	1200000	70.0	
1615072428.99	6.344	1300000	69.0	
1615072429.19	6.344	1400000	70.0	
1615072429.39	6.344	1300000	70.0	
1615072429.59	6.344	1200000	70.0	
1615072429.79	6.344	1300000	69.0	
1615072429.99	6.344	1400000	70.0	
1615072430.2	6.344	1300000	70.0	
1615072430.4	6.344	1200000	70.0	
1615072430.6	6.344	1300000	69.0	
1615072430.8	5.84	1400000	70.0	
1615072431.0	5.84	1300000	70.0	
1615072431.2	5.84	1200000	70.0	
1615072431.4	5.84	1300000	69.0	
1615072431.6	5.84	1400000	70.0	
1615072431.8	5.996	1300000	70.0	
1615072432.0	5.996	1200000	70.0	
1615072432.2	5.996	1300000	69.0	
1615072432.4	5.996	1400000	70.0	
1615072432.6	5.996	1300000	70.0	
1615072432.8	5.992	1200000	70.0	
1615072433.0	5.992	1300000	69.0	
1615072433.2	5.992	1400000	70.0	
1615072433.4	5.992	1300000	70.0	
1615072433.6	5.992	1200000	70.0	
1615072433.8	6.29	1300000	69.0	
1615072434.0	6.29	1400000	70.0	
1615072434.2	6.29	1300000	70.0	
1615072434.4	6.29	1200000	70.0	
1615072434.6	6.29	1300000	69.0	
1615072434.8	5.805	1200000	69.0	
1615072435.01	5.805	1300000	69.0	
1615072435.21	5.805	1400000	70.0	
1615072435.41	5.805	1300000	70.0	
1615072435.61	5.805	1200000	69.0	
1615072435.81	5.805	1300000	69.0	
1615072436.01	5.973	1400000	70.0	
1615072436.21	5.973	1300000	70.0	
1615072436.41	5.973	1200000	70.0	
1615072436.61	5.973	1300000	69.0	
1615072436.81	5.951	1200000	69.0	
1615072437.01	5.951	1300000	69.0	
1615072437.21	5.951	1400000	70.0	
1615072437.41	5.951	1300000	70.0	
1615072437.61	5.951	1200000	69.0	
1615072437.81	6.267	1300000	69.0	
1615072438.01	6.267	1400000	70.0	
1615072438.21	6.267	1300000	70.0	
1615072438.41	6.267	1200000	70.0	
1615072438.61	6.267	1300000	69.0	
1615072438.81	5.779	1400000	70.0	
1615072439.01	5.779	1300000	70.0	
1615072439.21	5.779	1200000	70.0	
1615072439.41	5.779	1300000	69.0	
1615072439.62	5.779	1200000	69.0	
1615072439.82	5.779	1300000	69.0	
1615072440.02	5.779	1400000	70.0	
1615072440.22	5.779	1300000	70.0	
1615072440.42	5.779	1200000	70.0	
1615072440.62	5.779	1300000	69.0	
1615072440.82	5.779	1200000	69.0	
1615072441.02	5.935	1300000	69.0	
1615072441.22	5.935	1400000	70.0	
1615072441.42	5.935	1300000	70.0	
1615072441.62	5.935	1200000	70.0	
1615072441.82	6.256	1300000	69.0	
1615072442.02	6.256	1400000	70.0	
1615072442.22	6.256	1300000	70.0	
1615072442.42	6.256	1200000	70.0	
1615072442.62	6.256	1300000	69.0	
1615072442.82	5.767	1200000	69.0	
1615072443.02	5.767	1300000	69.0	
1615072443.22	5.767	1400000	70.0	
1615072443.42	5.767	1300000	70.0	
1615072443.62	5.767	1200000	70.0	
1615072443.82	6.34	1300000	69.0	
1615072444.02	6.34	1400000	70.0	
1615072444.22	6.34	1300000	70.0	
1615072444.43	6.34	1200000	70.0	
1615072444.63	6.34	1300000	69.0	
1615072444.83	5.874	1200000	69.0	
1615072445.03	5.874	1300000	69.0	
1615072445.23	5.874	1400000	70.0	
1615072445.43	5.874	1300000	70.0	
1615072445.63	5.874	1200000	70.0	
1615072445.83	6.191	1300000	69.0	
1615072446.03	6.191	1200000	69.0	
1615072446.23	6.191	1300000	69.0	
1615072446.43	6.191	1400000	70.0	
1615072446.63	6.191	1300000	70.0	
1615072446.83	5.928	1200000	70.0	
1615072447.03	5.928	1300000	69.0	
1615072447.23	5.928	1400000	70.0	
1615072447.43	5.928	1300000	70.0	
1615072447.63	5.928	1200000	70.0	
1615072447.83	6.359	1300000	69.0	
1615072448.03	6.359	1200000	69.0	
1615072448.23	6.359	1300000	69.0	
1615072448.43	6.359	1400000	70.0	
1615072448.63	6.359	1300000	70.0	
1615072448.83	6.244	1200000	70.0	
1615072449.03	6.244	1300000	69.0	
1615072449.24	6.244	1200000	69.0	
1615072449.44	6.244	1300000	69.0	
1615072449.64	6.244	1400000	70.0	
1615072449.84	5.985	1300000	70.0	
1615072450.04	5.985	1200000	70.0	
1615072450.24	5.985	1300000	69.0	
1615072450.44	5.985	1200000	69.0	
1615072450.64	5.985	1300000	69.0	
1615072450.84	5.92	1200000	69.0	
1615072451.04	5.92	1300000	69.0	
1615072451.24	5.92	1400000	70.0	
1615072451.44	5.92	1300000	70.0	
1615072451.64	5.92	1200000	70.0	
1615072451.84	6.275	1300000	69.0	
1615072452.04	6.275	1400000	70.0	
1615072452.24	6.275	1300000	70.0	
1615072452.44	6.275	1200000	70.0	
1615072452.64	6.275	1300000	69.0	
1615072452.84	5.863	1400000	70.0	
1615072453.04	5.863	1300000	70.0	
1615072453.24	5.863	1200000	70.0	
1615072453.44	5.863	1300000	69.0	
1615072453.64	5.863	1400000	70.0	
1615072453.84	5.802	1300000	70.0	
1615072454.05	5.802	1200000	70.0	
1615072454.25	5.802	1300000	69.0	
1615072454.45	5.802	1400000	70.0	
1615072454.65	5.802	1300000	70.0	
1615072454.85	6.111	1200000	70.0	
1615072455.05	6.111	1300000	69.0	
1615072455.25	6.111	1200000	69.0	
1615072455.45	6.111	1300000	69.0	
1615072455.65	6.111	1200000	69.0	
1615072455.85	5.87	1300000	69.0	
1615072456.05	5.87	1400000	70.0	
1615072456.25	5.87	1300000	70.0	
1615072456.45	5.87	1200000	70.0	
1615072456.65	5.87	1300000	69.0	
1615072456.85	5.756	1200000	69.0	
1615072457.05	5.756	1300000	69.0	
1615072457.25	5.756	1200000	69.0	
1615072457.45	5.756	1300000	69.0	
1615072457.65	5.756	1400000	70.0	
1615072457.85	5.744	1300000	70.0	
1615072458.05	5.744	1200000	70.0	
1615072458.25	5.744	1300000	69.0	
1615072458.45	5.744	1200000	69.0	
1615072458.65	5.744	1300000	69.0	
1615072458.86	5.951	1400000	70.0	
1615072459.06	5.951	1300000	70.0	
1615072459.26	5.951	1200000	70.0	
1615072459.46	5.951	1300000	69.0	
1615072459.66	5.951	1200000	69.0	
1615072459.86	5.931	1300000	69.0	
1615072460.06	5.931	1400000	70.0	
1615072460.26	5.931	1300000	70.0	
1615072460.46	5.931	1200000	70.0	
1615072460.66	5.931	1300000	69.0	
1615072460.86	6.225	1200000	69.0	
1615072461.06	6.225	1300000	69.0	
1615072461.26	6.225	1200000	69.0	
1615072461.46	6.225	1300000	69.0	
1615072461.66	6.225	1200000	69.0	
1615072461.86	5.794	1300000	69.0	
1615072462.06	5.794	1400000	70.0	
1615072462.26	5.794	1300000	70.0	
1615072462.46	5.794	1200000	70.0	
1615072462.66	5.794	1300000	69.0	
1615072462.86	5.947	1200000	70.0	
1615072463.06	5.947	1300000	69.0	
1615072463.26	5.947	1200000	69.0	
1615072463.47	5.947	1300000	69.0	
1615072463.67	5.947	1200000	69.0	
1615072463.87	5.943	1300000	69.0	
1615072464.07	5.943	1400000	70.0	
1615072464.27	5.943	1300000	70.0	
1615072464.47	5.943	1200000	70.0	
1615072464.67	5.943	1300000	69.0	
1615072464.87	6.134	1200000	69.0	
1615072465.07	6.134	1300000	69.0	
1615072465.27	6.134	1200000	69.0	
1615072465.47	6.134	1300000	69.0	
1615072465.67	6.134	1400000	70.0	
1615072465.87	5.76	1300000	70.0	
1615072466.07	5.76	1200000	70.0	
1615072466.27	5.76	1300000	69.0	
1615072466.47	5.76	1200000	69.0	
1615072466.67	5.76	1300000	69.0	
1615072466.87	5.817	1400000	70.0	
1615072467.07	5.817	1300000	70.0	
1615072467.27	5.817	1200000	70.0	
1615072467.47	5.817	1300000	69.0	
1615072467.67	5.817	1200000	70.0	
1615072467.87	5.867	1300000	69.0	
1615072468.07	5.867	1400000	70.0	
1615072468.27	5.867	1300000	70.0	
1615072468.48	5.867	1200000	70.0	
1615072468.68	5.867	1300000	69.0	
1615072468.88	6.065	1200000	69.0	
1615072469.08	6.065	1300000	69.0	
1615072469.28	6.065	1200000	69.0	
1615072469.48	6.065	1300000	69.0	
1615072469.68	6.065	1400000	70.0	
1615072469.88	6.065	1300000	70.0	
1615072470.08	6.065	1200000	70.0	
1615072470.28	6.065	1300000	70.0	
1615072470.48	6.065	1200000	70.0	
1615072470.68	6.065	1300000	69.0	
1615072470.88	6.065	1200000	70.0	
1615072471.08	6.065	1300000	69.0	
1615072471.28	6.065	1400000	70.0	
1615072471.48	6.065	1300000	70.0	
1615072471.68	6.065	1200000	70.0	
1615072471.88	6.065	1300000	69.0	
1615072472.08	6.065	1200000	70.0	
1615072472.28	6.065	1300000	69.0	
1615072472.48	6.065	1200000	70.0	
1615072472.68	6.065	1300000	69.0	
1615072472.88	6.065	1400000	70.0	
1615072473.08	6.065	1300000	70.0	
1615072473.29	6.065	1200000	70.0	
1615072473.49	6.065	1300000	70.0	
1615072473.69	6.065	1200000	70.0	
1615072473.89	5.748	1300000	69.0	
1615072474.09	5.748	1200000	70.0	
1615072474.29	5.748	1300000	69.0	
1615072474.49	5.882	1200000	70.0	
1615072474.69	5.882	1300000	69.0	
1615072474.89	5.832	1200000	69.0	
1615072475.09	5.832	1300000	69.0	
1615072475.29	5.832	1200000	70.0	
1615072475.49	5.832	1300000	69.0	
1615072475.69	5.832	1200000	69.0	
1615072475.89	5.798	1300000	69.0	
1615072476.09	5.798	1200000	69.0	
1615072476.29	5.798	1300000	69.0	
1615072476.49	5.798	1200000	69.0	
1615072476.69	5.798	1300000	69.0	
1615072476.89	5.935	1200000	69.0	
1615072477.09	5.935	1300000	69.0	
1615072477.29	5.935	1400000	70.0	
1615072477.49	5.935	1300000	70.0	
1615072477.69	5.935	1200000	70.0	
1615072477.9	5.935	1300000	69.0	
1615072478.1	6.233	1200000	70.0	
1615072478.3	6.233	1300000	69.0	
1615072478.5	6.233	1200000	70.0	
1615072478.7	5.828	1300000	69.0	
1615072478.9	5.828	1200000	70.0	
1615072479.1	5.828	1300000	69.0	
1615072479.3	5.828	1200000	69.0	
1615072479.5	5.828	1300000	69.0	
1615072479.7	5.828	1200000	70.0	
1615072479.9	5.828	1300000	69.0	
1615072480.1	5.783	1200000	70.0	
1615072480.3	5.783	1300000	69.0	
1615072480.5	5.783	1200000	70.0	
1615072480.7	5.783	1300000	69.0	
1615072480.9	5.893	1200000	69.0	
1615072481.1	5.893	1300000	69.0	
1615072481.3	5.893	1200000	69.0	
1615072481.5	5.893	1300000	69.0	
1615072481.7	5.893	1200000	70.0	
1615072481.9	5.786	1300000	69.0	
1615072482.1	5.786	1200000	70.0	
1615072482.3	5.786	1300000	69.0	
1615072482.5	5.786	1200000	69.0	
1615072482.71	5.962	1300000	69.0	
1615072482.91	5.962	1400000	70.0	
1615072483.11	5.962	1300000	70.0	
1615072483.31	5.962	1200000	70.0	
1615072483.51	5.962	1300000	69.0	
1615072483.71	5.779	1200000	70.0	
1615072483.91	5.779	1300000	69.0	
1615072484.11	5.779	1200000	70.0	
1615072484.31	5.779	1300000	69.0	
1615072484.51	5.779	1200000	70.0	
1615072484.71	5.779	1300000	69.0	
1615072484.91	5.851	1200000	69.0	
1615072485.11	5.851	1300000	69.0	
1615072485.31	5.851	1200000	70.0	
1615072485.51	5.851	1300000	69.0	
1615072485.71	5.851	1200000	69.0	
1615072485.91	5.867	1300000	69.0	
1615072486.11	5.867	1400000	70.0	
1615072486.31	5.867	1300000	70.0	
1615072486.51	5.867	1200000	70.0	
1615072486.71	5.867	1300000	70.0	
1615072486.91	6.092	1200000	70.0	
1615072487.11	6.092	1300000	69.0	
1615072487.31	6.092	1200000	70.0	
1615072487.52	6.092	1300000	69.0	
1615072487.72	6.092	1200000	69.0	
1615072487.92	5.817	1300000	69.0	
1615072488.12	5.817	1200000	70.0	
1615072488.32	5.817	1300000	69.0	
1615072488.52	5.817	1200000	70.0	
1615072488.72	5.817	1300000	69.0	
1615072488.92	5.84	1200000	70.0	
1615072489.12	5.84	1300000	69.0	
1615072489.32	5.84	1200000	70.0	
1615072489.52	5.84	1300000	69.0	
1615072489.72	5.84	1200000	69.0	
1615072489.92	5.763	1300000	69.0	
1615072490.12	5.763	1200000	70.0	
1615072490.32	5.763	1300000	69.0	
1615072490.52	5.763	1200000	70.0	
1615072490.72	5.763	1300000	69.0	
1615072490.92	5.958	1200000	70.0	
1615072491.12	5.958	1300000	69.0	
1615072491.32	5.958	1200000	69.0	
1615072491.52	5.958	1300000	69.0	
1615072491.72	5.905	1200000	70.0	
1615072491.92	5.905	1300000	69.0	
1615072492.12	5.905	1200000	70.0	
1615072492.33	5.905	1300000	69.0	
1615072492.53	5.905	1200000	70.0	
1615072492.73	5.905	1300000	69.0	
1615072492.93	5.882	1400000	69.0	
1615072493.13	5.882	1500000	68.0	
1615072493.33	5.882	1600000	69.0	
1615072493.53	5.882	1700000	70.0	
1615072493.73	5.882	1600000	70.0	
1615072493.93	4.71	1500000	69.0	
1615072494.13	4.71	1600000	69.0	
1615072494.33	4.71	1700000	70.0	
1615072494.53	4.71	1600000	70.0	
1615072494.73	4.71	1700000	70.0	
1615072494.93	4.71	1600000	70.0	
1615072495.13	4.95	1700000	70.0	
1615072495.33	4.95	1600000	70.0	
1615072495.53	4.95	1700000	70.0	
1615072495.73	4.836	1600000	70.0	
1615072495.93	4.836	1700000	70.0	
1615072496.13	4.836	1600000	70.0	
1615072496.33	4.836	1700000	70.0	
1615072496.53	4.836	1600000	70.0	
1615072496.73	4.836	1700000	70.0	
1615072496.93	4.847	1600000	70.0	
1615072497.13	4.847	1700000	68.0	
1615072497.33	4.847	1800000	69.0	
1615072497.53	4.847	1700000	70.0	
1615072497.73	4.847	1800000	70.0	
1615072497.93	5.725	1700000	70.0	
1615072498.13	5.725	1600000	69.0	
1615072498.33	5.725	1700000	69.0	
1615072498.53	5.725	1800000	70.0	
1615072498.73	5.725	1700000	70.0	
1615072498.93	5.103	1800000	70.0	
1615072499.13	5.103	1700000	70.0	
1615072499.33	5.103	1800000	70.0	
1615072499.53	5.103	1700000	70.0	
1615072499.73	5.397	1800000	70.0	
1615072499.94	5.397	1700000	70.0	
1615072500.14	5.397	1800000	70.0	
1615072500.34	5.397	1700000	70.0	
1615072500.54	5.397	1800000	70.0	
1615072500.74	5.397	1700000	70.0	
1615072500.94	5.084	1800000	70.0	
1615072501.14	5.084	1700000	70.0	
1615072501.34	5.084	1800000	70.0	
1615072501.54	5.084	1700000	70.0	
1615072501.74	5.237	1800000	70.0	
1615072501.94	5.237	1700000	70.0	
1615072502.14	5.237	1800000	70.0	
1615072502.34	5.237	1700000	66.0	
1615072502.54	5.237	1800000	69.0	
1615072502.74	5.237	1700000	70.0	
1615072502.94	5.107	1800000	70.0	
1615072503.14	5.107	1700000	70.0	
1615072503.34	5.107	1600000	69.0	
1615072503.54	5.107	1700000	69.0	
1615072503.74	5.107	1600000	69.0	
1615072503.94	5.355	1700000	69.0	
1615072504.14	5.355	1800000	70.0	
1615072504.34	5.355	1700000	70.0	
1615072504.54	5.355	1800000	70.0	
1615072504.74	5.019	1700000	70.0	
1615072504.94	5.019	1800000	70.0	
1615072505.14	5.019	1700000	70.0	
1615072505.34	5.019	1800000	70.0	
1615072505.54	5.019	1700000	70.0	
1615072505.74	5.019	1800000	70.0	
1615072505.94	5.015	1700000	70.0	
1615072506.14	5.015	1800000	70.0	
1615072506.34	5.015	1700000	70.0	
1615072506.54	5.015	1600000	70.0	
1615072506.74	5.015	1500000	69.0	
1615072506.94	5.195	1600000	69.0	
1615072507.14	5.195	1500000	69.0	
1615072507.34	5.195	1600000	69.0	
1615072507.54	5.195	1500000	69.0	
1615072507.75	5.195	1600000	69.0	
1615072507.95	4.802	1500000	69.0	
1615072508.15	4.802	1600000	69.0	
1615072508.35	4.802	1700000	70.0	
1615072508.55	4.802	1600000	70.0	
1615072508.75	5.424	1500000	70.0	
1615072508.95	5.424	1600000	69.0	
1615072509.15	5.424	1500000	69.0	
1615072509.35	5.424	1600000	69.0	
1615072509.55	5.424	1500000	69.0	
1615072509.75	4.878	1600000	69.0	
1615072509.95	4.878	1700000	70.0	
1615072510.15	4.878	1600000	70.0	
1615072510.35	4.878	1500000	69.0	
1615072510.55	4.878	1600000	69.0	
1615072510.75	4.878	1700000	70.0	
1615072510.95	4.607	1600000	70.0	
1615072511.15	4.607	1500000	69.0	
1615072511.35	4.607	1600000	69.0	
1615072511.55	4.607	1700000	70.0	
1615072511.75	4.714	1800000	68.0	
1615072511.95	4.714	1900000	63.0	
1615072512.15	4.714	2000000	62.0	
1615072512.35	4.714	2000000	62.0	
1615072512.55	4.714	2000000	62.0	
1615072512.75	4.714	2000000	62.0	
1615072512.95	3.985	2000000	61.0	
1615072513.15	3.985	2000000	61.0	
1615072513.35	3.985	2000000	61.0	
1615072513.55	3.985	2000000	61.0	
1615072513.75	3.985	2000000	61.0	
