time	W	Freq	Temp
1614991283.36	7.305	1600000	81.0	
1614991283.56	7.305	1700000	84.0	
1614991283.76	7.305	1700000	85.0	
1614991283.96	8.233	1700000	82.0	
1614991284.16	8.233	1800000	86.0	
1614991284.36	8.233	1600000	84.0	
1614991284.56	8.233	1700000	82.0	
1614991284.76	8.233	1700000	85.0	
1614991284.96	7.611	1700000	85.0	
1614991285.16	7.611	1600000	82.0	
1614991285.36	7.611	1700000	84.0	
1614991285.56	7.611	1700000	85.0	
1614991285.77	7.611	1700000	82.0	
1614991285.97	7.977	1700000	84.0	
1614991286.17	7.977	1700000	85.0	
1614991286.37	7.977	1700000	83.0	
1614991286.57	7.977	1600000	85.0	
1614991286.77	7.977	1600000	84.0	
1614991286.97	8.328	1700000	82.0	
1614991287.17	8.328	1700000	84.0	
1614991287.37	8.328	1600000	85.0	
1614991287.57	8.328	1600000	81.0	
1614991287.77	8.328	1700000	84.0	
1614991287.97	7.206	1600000	84.0	
1614991288.17	7.206	1700000	82.0	
1614991288.37	7.206	1700000	83.0	
1614991288.57	7.206	1700000	85.0	
1614991288.77	7.206	1600000	82.0	
1614991288.97	8.733	1700000	83.0	
1614991289.17	8.733	1700000	84.0	
1614991289.37	8.733	1600000	84.0	
1614991289.57	8.733	1700000	83.0	
1614991289.77	8.733	1600000	84.0	
1614991289.97	8.802	1600000	84.0	
1614991290.17	8.802	1700000	83.0	
1614991290.37	8.802	1700000	85.0	
1614991290.57	8.802	1600000	84.0	
1614991290.78	8.802	1600000	82.0	
1614991290.98	8.802	1700000	84.0	
1614991291.18	8.794	1600000	84.0	
1614991291.38	8.794	1700000	82.0	
1614991291.58	8.794	1700000	84.0	
1614991291.78	8.794	1700000	85.0	
1614991291.98	8.794	1600000	82.0	
1614991292.18	8.993	1700000	84.0	
1614991292.38	8.993	1600000	85.0	
1614991292.58	8.993	1600000	82.0	
1614991292.78	8.993	1700000	84.0	
1614991292.98	7.527	1600000	84.0	
1614991293.18	7.527	1700000	82.0	
1614991293.38	7.527	1700000	84.0	
1614991293.58	7.527	1700000	85.0	
1614991293.78	7.527	1600000	83.0	
1614991293.98	7.847	1700000	84.0	
1614991294.18	7.847	1700000	85.0	
1614991294.38	7.847	1600000	84.0	
1614991294.58	7.847	1700000	84.0	
1614991294.78	7.847	1600000	84.0	
1614991294.98	7.874	1700000	84.0	
1614991295.18	7.874	1700000	83.0	
1614991295.38	7.874	1700000	85.0	
1614991295.59	7.874	1600000	84.0	
1614991295.79	7.874	1700000	83.0	
1614991295.99	7.42	1700000	85.0	
1614991296.19	7.42	1600000	84.0	
1614991296.39	7.42	1700000	82.0	
1614991296.59	7.42	1700000	84.0	
1614991296.79	7.42	1700000	85.0	
1614991296.99	8.973	1600000	82.0	
1614991297.19	8.973	1700000	84.0	
1614991297.39	8.973	1600000	84.0	
1614991297.59	8.973	1600000	81.0	
1614991297.79	8.973	1700000	84.0	
1614991297.99	7.344	1600000	84.0	
1614991298.19	7.344	1700000	81.0	
1614991298.39	7.344	1700000	84.0	
1614991298.59	7.344	1700000	85.0	
1614991298.79	7.344	1600000	82.0	
1614991298.99	8.889	1700000	84.0	
1614991299.19	8.889	1600000	85.0	
1614991299.39	8.889	1600000	81.0	
1614991299.59	8.889	1700000	84.0	
1614991299.79	8.889	1700000	85.0	
1614991299.99	8.939	1700000	82.0	
1614991300.19	8.939	1800000	85.0	
1614991300.39	8.939	1600000	86.0	
1614991300.6	8.939	1600000	82.0	
1614991300.8	8.939	1700000	84.0	
1614991301.0	8.237	1600000	85.0	
1614991301.2	8.237	1600000	82.0	
1614991301.4	8.237	1700000	84.0	
1614991301.6	8.237	1600000	84.0	
1614991301.8	8.237	1600000	82.0	
1614991302.0	8.237	1700000	84.0	
1614991302.2	8.66	1600000	84.0	
1614991302.4	8.66	1700000	83.0	
1614991302.6	8.66	1700000	85.0	
1614991302.8	8.66	1600000	84.0	
1614991303.0	8.481	1700000	84.0	
1614991303.2	8.481	1700000	85.0	
1614991303.4	8.481	1700000	84.0	
1614991303.6	8.481	1700000	84.0	
1614991303.8	8.481	1700000	85.0	
1614991304.0	8.821	1600000	83.0	
1614991304.2	8.821	1700000	83.0	
1614991304.4	8.821	1700000	85.0	
1614991304.6	8.821	1600000	83.0	
1614991304.8	8.821	1700000	84.0	
1614991305.01	8.424	1600000	85.0	
1614991305.21	8.424	1600000	84.0	
1614991305.41	8.424	1700000	84.0	
1614991305.61	8.424	1600000	84.0	
1614991305.81	8.424	1700000	84.0	
1614991306.01	8.153	1700000	84.0	
1614991306.21	8.153	1700000	85.0	
1614991306.41	8.153	1600000	84.0	
1614991306.61	8.153	1700000	83.0	
1614991306.81	8.153	1700000	85.0	
1614991307.01	8.191	1600000	84.0	
1614991307.21	8.191	1700000	83.0	
1614991307.41	8.191	1700000	85.0	
1614991307.61	8.191	1600000	85.0	
1614991307.81	8.191	1600000	82.0	
1614991308.01	7.218	1700000	85.0	
1614991308.21	7.218	1600000	84.0	
1614991308.41	7.218	1700000	82.0	
1614991308.61	7.218	1700000	84.0	
1614991308.81	7.218	1700000	85.0	
1614991309.01	8.21	1600000	83.0	
1614991309.21	8.21	1700000	84.0	
1614991309.41	8.21	1600000	85.0	
1614991309.61	8.21	1600000	83.0	
1614991309.81	8.21	1700000	84.0	
1614991310.02	7.309	1600000	84.0	
1614991310.22	7.309	1700000	84.0	
1614991310.42	7.309	1700000	84.0	
1614991310.62	7.309	1700000	85.0	
1614991310.82	7.309	1600000	84.0	
1614991311.02	8.775	1700000	83.0	
1614991311.22	8.775	1600000	85.0	
1614991311.42	8.775	1600000	84.0	
1614991311.62	8.775	1700000	83.0	
1614991311.82	8.775	1700000	85.0	
1614991312.02	7.317	1600000	85.0	
1614991312.22	7.317	1600000	82.0	
1614991312.42	7.317	1700000	85.0	
1614991312.62	7.317	1600000	84.0	
1614991312.82	7.317	1700000	81.0	
1614991313.02	8.714	1700000	85.0	
1614991313.22	8.714	1600000	84.0	
1614991313.42	8.714	1700000	83.0	
1614991313.62	8.714	1700000	85.0	
1614991313.82	8.714	1600000	85.0	
1614991314.02	8.897	1600000	82.0	
1614991314.22	8.897	1700000	75.0	
1614991314.42	8.897	1800000	73.0	
1614991314.62	8.897	1800000	71.0	
1614991314.82	8.897	1900000	71.0	
1614991315.02	4.019	2000000	70.0	
1614991315.22	4.019	2000000	70.0	
1614991315.42	4.019	2000000	70.0	
1614991315.62	4.019	2000000	69.0	
1614991315.83	4.019	2000000	73.0	
1614991316.03	4.019	2000000	70.0	
1614991316.23	4.019	2000000	69.0	
1614991316.43	4.019	2000000	69.0	
1614991316.63	4.176	2000000	69.0	
1614991316.83	4.176	2000000	68.0	
1614991317.03	4.16	2000000	68.0	
1614991317.23	4.16	2000000	68.0	
1614991317.43	4.16	2000000	69.0	
1614991317.63	4.16	2000000	68.0	
1614991317.83	4.16	2000000	67.0	
1614991318.03	4.111	2000000	67.0	
